,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
911,droso_2266_replicate_2_after100ns,0.6271,AF-F0GWK4-F1-model_v4,0.073,0.488,0.376,9.161,Anaerococcus prevotii ACS-065-V-Col13
912,droso_6069_replicate_3_after100ns,0.09037,AF-A0A2H6KDL9-F1-model_v4,0.131,0.838,0.329,8.318,Babesia ovata
913,droso_2654_replicate_1_after100ns,0.8091,AF-A0A0W8FTW5-F1-model_v4,0.117,0.607,0.486,5.038,hydrocarbon metagenome
914,droso_4570_replicate_2_after100ns,0.5542,AF-A0A7J5XE51-F1-model_v4,0.163,0.718,0.864,8.329,Dissostichus mawsoni
915,droso_5670_replicate_2_after100ns,0.2438,AF-A0A5B7D0U7-F1-model_v4,0.093,0.446,0.882,7.751,Portunus trituberculatus
916,droso_2648_replicate_2_after100ns,0.2891,AF-A0A1G5JMF3-F1-model_v4,0.178,0.907,0.773,6.817,Desulfoluna spongiiphila
917,droso_4463_replicate_3_after100ns,0.4425,AF-A0A3Q7PEJ2-F1-model_v4,0.131,0.896,0.5,6.362,Callorhinus ursinus
918,droso_5110_replicate_2_after100ns,0.2842,AF-A0A183AUY2-F1-model_v4,0.117,0.883,0.106,6.37,Echinostoma caproni
919,droso_2232_replicate_3_after100ns,0.3241,AF-G3RUY0-F1-model_v4,0.109,1.0,0.52,8.765,Gorilla gorilla gorilla
920,droso_4464_replicate_1_after100ns,0.4864,AF-A0A1Q6KXW1-F1-model_v4,0.129,0.625,0.24,9.759,Clostridiales bacterium 41_12_two_minus
921,droso_2599_replicate_2_after100ns,0.5425,AF-A0A7Y5USC2-F1-model_v4,0.232,0.381,0.098,8.473,Planctomycetaceae bacterium
922,droso_186_replicate_2_after100ns,0.2542,AF-A0A838UXF9-F1-model_v4,0.222,0.796,0.235,9.179,Ktedonobacterales bacterium
923,droso_5043_replicate_1_after100ns,0.4704,AF-A0A371QSM6-F1-model_v4,0.081,0.908,0.136,2.545,Rhodohalobacter sp. SW132
924,droso_2932_replicate_2_after100ns,0.3562,AF-A0A4R7AVI3-F1-model_v4,0.076,0.97,0.247,6.698,Streptomyces sp. BK561
925,droso_4319_replicate_3_after100ns,0.1303,AF-A0A7D9MKM1-F1-model_v4,0.111,0.914,0.61,7.968,Paramuricea clavata
926,droso_3586_replicate_3_after100ns,0.2696,AF-A0A7S0CH47-F1-model_v4,0.111,0.854,1.0,9.612,Proboscia inermis
927,droso_1054_replicate_3_after100ns,0.835,AF-A0A1V6N003-F1-model_v4,0.128,0.519,0.191,3.487,Methanobrevibacter arboriphilus JCM 13429 = DSM 1125
928,droso_1805_replicate_1_after100ns,0.2643,AF-A0A2Z6LM86-F1-model_v4,0.101,0.644,0.492,7.672,Trifolium subterraneum
929,droso_4743_replicate_1_after100ns,0.1919,AF-A0A351HKZ4-F1-model_v4,0.082,0.924,0.64,9.787,Marinilabiliales bacterium
930,droso_2650_replicate_2_after100ns,0.6384,AF-A0A834W6K8-F1-model_v4,0.058,0.343,0.129,6.769,Senna tora
931,droso_4255_replicate_2_after100ns,0.2008,AF-A0A7F5R2M0-F1-model_v4,0.12,0.741,0.304,7.175,Agrilus planipennis
932,droso_1817_replicate_3_after100ns,0.5772,AF-A0A1Q3S9E1-F1-model_v4,0.125,0.522,0.071,3.912,Flavobacterium sp. 40-81
933,droso_2266_replicate_3_after100ns,0.7657,AF-A0A2A2DCR7-F1-model_v4,0.131,0.452,0.255,6.264,Streptomyces albireticuli
934,droso_2322_replicate_3_after100ns,0.6641,AF-A0A0K1XDR6-F1-model_v4,0.153,0.167,0.198,3.597,Thiopseudomonas alkaliphila
935,droso_4565_replicate_1_after100ns,0.3665,AF-A0A812IVH7-F1-model_v4,0.111,0.926,0.112,7.288,Symbiodinium microadriaticum
936,droso_1886_replicate_3_after100ns,0.5174,AF-A0A257P1T2-F1-model_v4,0.136,0.597,0.395,2.653,Thiomonas sp. 20-64-5
937,droso_4025_replicate_1_after100ns,0.2608,AF-A6GBS3-F1-model_v4,0.139,0.737,0.88,8.35,Plesiocystis pacifica SIR-1
938,droso_2489_replicate_3_after100ns,0.4739,AF-A0A7S1RCB2-F1-model_v4,0.2,0.526,0.486,0.7864,Alexandrium catenella
939,droso_4712_replicate_3_after100ns,0.4399,AF-A0A098VND9-F1-model_v4,0.092,0.616,0.75,8.989,Mitosporidium daphniae
940,droso_327_replicate_3_after100ns,0.3147,AF-A0A818I1Y4-F1-model_v4,0.09,0.929,0.963,3.355,Rotaria socialis
941,droso_3118_replicate_3_after100ns,0.2663,AF-A0A812XDT4-F1-model_v4,0.157,0.739,0.204,6.911,Symbiodinium sp. CCMP2592
942,droso_2061_replicate_1_after100ns,0.4396,AF-A0A3S4LPY9-F1-model_v4,0.158,0.781,0.442,1.042,Staphylococcus delphini
943,droso_3147_replicate_2_after100ns,0.1206,AF-A0A0S4J8P7-F1-model_v4,0.13,0.975,0.647,7.238,Bodo saltans
944,droso_1254_replicate_1_after100ns,0.7036,AF-A0A2D8HWM2-F1-model_v4,0.105,0.475,0.717,4.967,Idiomarina sp.
945,droso_1254_replicate_2_after100ns,0.4622,AF-A0A661A0N5-F1-model_v4,0.16,0.7,0.797,4.228,bacterium
946,droso_213_replicate_2_after100ns,0.2252,AF-A0A2E4EE34-F1-model_v4,0.101,0.523,0.237,1.139,Crocinitomicaceae bacterium
947,droso_3241_replicate_2_after100ns,0.1577,AF-Q2U2V8-F1-model_v4,0.166,0.991,0.228,8.923,Aspergillus oryzae RIB40
948,droso_4983_replicate_3_after100ns,0.6142,AF-W7ZG93-F1-model_v4,0.069,0.331,0.745,5.588,Bacillus sp. JCM 19045
949,droso_5873_replicate_1_after100ns,0.4781,AF-W2MY70-F1-model_v4,0.056,0.978,0.489,4.898,Phytophthora parasitica
950,droso_4853_replicate_3_after100ns,0.548,AF-A0A662WZ33-F1-model_v4,0.125,0.93,0.738,4.811,Nothophytophthora sp. Chile5
951,droso_6654_replicate_3_after100ns,0.4507,AF-V9EV93-F1-model_v4,0.13,0.887,0.309,4.475,Phytophthora parasitica P1569
952,droso_4516_replicate_1_after100ns,0.3779,AF-A0A6G0YDY4-F1-model_v4,0.148,0.937,0.168,7.657,Aphis craccivora
953,droso_454_replicate_1_after100ns,0.3818,AF-A0A3N1YNA1-F1-model_v4,0.134,0.967,0.537,7.612,Caminibacter pacificus
954,droso_2631_replicate_2_after100ns,0.5155,AF-K0V401-F1-model_v4,0.084,0.413,0.387,1.583,Mycolicibacterium fortuitum subsp. fortuitum DSM 46621 = ATCC 6841 = JCM 6387
955,droso_4813_replicate_3_after100ns,0.1176,AF-A0A6S7HVM4-F1-model_v4,0.135,1.0,0.439,9.211,Paramuricea clavata
956,droso_3888_replicate_3_after100ns,0.4236,AF-A0A2G6E0U6-F1-model_v4,0.113,0.458,0.234,9.692,candidate division KSB3 bacterium
957,droso_4444_replicate_3_after100ns,0.4998,AF-A0A7N0V186-F1-model_v4,0.108,0.298,0.287,9.29,Kalanchoe fedtschenkoi
958,droso_1876_replicate_2_after100ns,0.274,AF-A0A0A9DCB6-F1-model_v4,0.178,0.918,0.711,9.361,Arundo donax
959,droso_4026_replicate_3_after100ns,0.118,AF-W2JIH5-F1-model_v4,0.123,0.922,0.146,3.661,Phytophthora parasitica
960,droso_2585_replicate_1_after100ns,0.159,AF-A0A011QD53-F1-model_v4,0.14,0.952,0.54,7.808,Candidatus Accumulibacter sp. BA-94
961,droso_4096_replicate_1_after100ns,0.5667,AF-A0A7Z2YKK3-F1-model_v4,0.123,0.7,0.083,1.828,Pseudomonas fluorescens
962,droso_4872_replicate_3_after100ns,0.4671,AF-A0A7Y3DE70-F1-model_v4,0.158,0.76,0.641,7.079,Myxococcales bacterium
963,droso_3186_replicate_3_after100ns,0.6132,AF-X0U684-F1-model_v4,0.078,0.593,0.521,5.815,marine sediment metagenome
964,droso_5119_replicate_3_after100ns,0.1894,AF-A0A699V0E5-F1-model_v4,0.133,0.556,0.776,9.922,Tanacetum cinerariifolium
965,droso_3034_replicate_2_after100ns,0.2853,AF-A0A6A5VCQ6-F1-model_v4,0.155,0.586,0.254,8.674,Bimuria novae-zelandiae CBS 107.79
966,droso_1343_replicate_2_after100ns,0.3052,AF-A0A1Q9EIE5-F1-model_v4,0.173,0.992,0.121,4.134,Symbiodinium microadriaticum
967,droso_4739_replicate_2_after100ns,0.4986,AF-A0A2D8X815-F1-model_v4,0.077,0.846,0.235,6.161,Flavobacteriaceae bacterium
968,droso_3284_replicate_1_after100ns,0.3998,AF-A0A834LFL0-F1-model_v4,0.082,0.912,0.191,9.238,Rhododendron simsii
969,droso_2733_replicate_2_after100ns,0.3801,AF-A0A151NN40-F1-model_v4,0.103,0.44,0.145,3.207,Alligator mississippiensis
970,droso_3170_replicate_3_after100ns,0.4168,AF-A0A0D9WLJ3-F1-model_v4,0.145,0.756,0.811,8.305,Leersia perrieri
971,droso_2300_replicate_3_after100ns,0.3902,AF-A0A2H5P4I4-F1-model_v4,0.208,0.81,0.09,0.9913,Citrus unshiu
972,droso_4007_replicate_1_after100ns,0.5056,AF-A0A176VET5-F1-model_v4,0.103,0.32,0.434,5.951,Marchantia polymorpha subsp. ruderalis
973,droso_5806_replicate_3_after100ns,0.2397,AF-A0A183CVJ0-F1-model_v4,0.14,0.831,0.462,1.804,Gongylonema pulchrum
974,droso_2346_replicate_2_after100ns,0.1621,AF-A0A2T4GDI4-F1-model_v4,0.166,0.7,0.181,3.525,Fusarium culmorum
975,droso_4707_replicate_1_after100ns,0.3095,AF-A0A4P7SHV5-F1-model_v4,0.123,0.954,0.758,7.823,Cellulomonas shaoxiangyii
976,droso_959_replicate_3_after100ns,0.2178,AF-A0A2H5B690-F1-model_v4,0.164,0.389,0.353,7.067,Kitasatospora sp. MMS16-BH015
977,droso_327_replicate_2_after100ns,0.3089,AF-A0A1Y2AML3-F1-model_v4,0.131,1.0,0.498,3.101,Naematelia encephala
978,droso_3025_replicate_2_after100ns,0.4398,AF-A0A2I1G6X8-F1-model_v4,0.103,0.955,0.212,9.064,Rhizophagus irregularis
979,droso_537_replicate_3_after100ns,0.4732,AF-A0A1H4IQV5-F1-model_v4,0.129,0.786,0.58,5.819,Microbacterium hydrocarbonoxydans
980,droso_2456_replicate_1_after100ns,0.1583,AF-D8Q2G6-F1-model_v4,0.118,0.932,0.604,9.682,Schizophyllum commune H4-8
981,droso_5119_replicate_2_after100ns,0.2735,AF-A0A4Y6PYI6-F1-model_v4,0.084,0.344,0.051,8.007,Persicimonas caeni
982,droso_2963_replicate_3_after100ns,0.1728,AF-B8APH8-F1-model_v4,0.163,0.748,0.31,4.848,Oryza sativa Indica Group
983,droso_2623_replicate_1_after100ns,0.3587,AF-A0A1I3H6K9-F1-model_v4,0.095,0.677,0.741,8.299,Nitrosomonas sp. Nm34
984,droso_1218_replicate_1_after100ns,0.4776,AF-W7TE59-F1-model_v4,0.147,0.817,0.263,4.571,Nannochloropsis gaditana
985,droso_3047_replicate_2_after100ns,0.5904,AF-A0A2K2DC27-F1-model_v4,0.146,0.565,0.281,6.812,Brachypodium distachyon
986,droso_6531_replicate_1_after100ns,0.1546,AF-A0A427B7X7-F1-model_v4,0.117,0.996,0.512,5.919,Ensete ventricosum
987,droso_3846_replicate_3_after100ns,0.2319,AF-A0A0K2TEI8-F1-model_v4,0.133,0.968,0.716,7.167,Lepeophtheirus salmonis
988,droso_3727_replicate_1_after100ns,0.2358,AF-B8KTE2-F1-model_v4,0.15,0.694,0.434,6.577,Luminiphilus syltensis NOR5-1B
989,droso_6703_replicate_3_after100ns,0.5099,AF-A0A498KFX2-F1-model_v4,0.162,0.672,0.293,5.927,Malus domestica
990,droso_2872_replicate_2_after100ns,0.4647,AF-I6AP52-F1-model_v4,0.114,0.96,0.114,7.115,Opitutaceae bacterium TAV1
991,droso_1_replicate_3_after100ns,0.4099,AF-A0A1T5LQK4-F1-model_v4,0.15,0.465,0.77,3.047,Ohtaekwangia koreensis
992,droso_1343_replicate_1_after100ns,0.3094,AF-A0A6N4W2Z2-F1-model_v4,0.123,0.902,0.968,9.006,Mycolicibacterium aubagnense
993,droso_1923_replicate_3_after100ns,0.4116,AF-A0A0C9URA9-F1-model_v4,0.229,0.923,0.081,5.242,Sphaerobolus stellatus SS14
994,droso_4179_replicate_3_after100ns,0.1792,AF-A0A812W7D0-F1-model_v4,0.18,0.667,0.129,7.232,Symbiodinium sp. CCMP2456
995,droso_4076_replicate_1_after100ns,0.5534,AF-A0A383DFF8-F1-model_v4,0.156,0.344,0.25,0.9099,marine metagenome
996,droso_4585_replicate_2_after100ns,0.7476,AF-A0A174M6F3-F1-model_v4,0.072,0.573,0.367,6.999,Bacteroides uniformis
997,droso_213_replicate_3_after100ns,0.7823,AF-A0A218W9K5-F1-model_v4,0.086,0.194,0.341,3.181,Punica granatum
998,droso_884_replicate_1_after100ns,0.4474,AF-A0A1S9RBP3-F1-model_v4,0.14,0.689,0.128,4.096,Penicillium brasilianum
999,droso_5990_replicate_1_after100ns,0.062,AF-W3XD18-F1-model_v4,0.129,0.78,0.554,5.364,Pestalotiopsis fici W106-1
1000,droso_4594_replicate_2_after100ns,0.6142,AF-A0A034V3C0-F1-model_v4,0.214,0.412,0.027,5.669,Bactrocera dorsalis
1001,droso_246_replicate_2_after100ns,0.5854,AF-A0A2I0X6W1-F1-model_v4,0.156,0.637,0.081,4.11,Dendrobium catenatum
1002,droso_4491_replicate_3_after100ns,0.3641,AF-I1BVZ9-F1-model_v4,0.188,0.873,0.5,6.008,Rhizopus delemar RA 99-880
1003,droso_1344_replicate_3_after100ns,0.6453,AF-A0A6A4CNL5-F1-model_v4,0.133,0.779,0.175,5.61,Phytophthora rubi
1004,droso_4780_replicate_2_after100ns,0.8483,AF-A0A1J5F1H4-F1-model_v4,0.086,0.767,0.061,9.014,Desulfobacterales bacterium CG2_30_60_27
1005,droso_5874_replicate_2_after100ns,0.1768,AF-A0A7J8PDZ3-F1-model_v4,0.133,0.579,0.46,4.943,Gossypium raimondii
1006,droso_2878_replicate_3_after100ns,0.3393,AF-A0A0F9GFA1-F1-model_v4,0.126,0.699,0.477,7.671,marine sediment metagenome
1007,droso_119_replicate_1_after100ns,0.1916,AF-A0A1H9S332-F1-model_v4,0.149,0.915,0.308,6.233,Lachnobacterium bovis
1008,droso_1630_replicate_3_after100ns,0.1959,AF-A0A200QAI4-F1-model_v4,0.197,0.736,0.43,7.025,Macleaya cordata
1009,droso_1973_replicate_2_after100ns,0.4123,AF-A0A495Y2U0-F1-model_v4,0.078,0.748,0.542,8.147,Terracoccus luteus
1010,droso_5336_replicate_3_after100ns,0.06018,AF-A0A0S4J6Y5-F1-model_v4,0.172,0.615,0.394,1.958,Bodo saltans
1011,droso_2505_replicate_1_after100ns,0.7618,AF-A0A0N8ES41-F1-model_v4,0.129,0.842,0.162,8.396,Aedes aegypti
1012,droso_4844_replicate_2_after100ns,0.8107,AF-A0A7W1Z7D2-F1-model_v4,0.113,0.52,0.312,2.097,Bacteroidetes bacterium
1013,droso_4772_replicate_2_after100ns,0.4132,AF-A0A068S962-F1-model_v4,0.174,0.869,0.316,5.021,Lichtheimia corymbifera JMRC:FSU:9682
1014,droso_5691_replicate_2_after100ns,0.3179,AF-A0A661JHT3-F1-model_v4,0.144,0.609,0.171,4.115,Deltaproteobacteria bacterium
1015,droso_2226_replicate_3_after100ns,0.3942,AF-A0A5K3FXC0-F1-model_v4,0.155,0.276,0.611,9.355,Mesocestoides corti
1016,droso_1903_replicate_2_after100ns,0.2379,AF-A0A7J5YI04-F1-model_v4,0.154,0.726,0.056,5.027,Dissostichus mawsoni
1017,droso_4760_replicate_2_after100ns,0.6255,AF-A0A2J7PKM2-F1-model_v4,0.095,0.855,0.969,6.528,Cryptotermes secundus
1018,droso_4117_replicate_2_after100ns,0.2339,AF-A0A1S1HS48-F1-model_v4,0.134,1.0,0.244,8.527,Providencia stuartii
1019,droso_3348_replicate_2_after100ns,0.2463,AF-A0A7C5VAV1-F1-model_v4,0.088,0.613,0.764,3.525,Phycisphaerae bacterium
1020,droso_762_replicate_2_after100ns,0.6289,AF-A0A0B6X488-F1-model_v4,0.208,0.2,0.264,9.668,Xenorhabdus bovienii
1021,droso_1899_replicate_1_after100ns,0.7061,AF-A0A853IMD7-F1-model_v4,0.142,0.558,0.71,6.422,Brucella abortus
1022,droso_1445_replicate_1_after100ns,0.1393,AF-A0A7J0ECR6-F1-model_v4,0.155,0.545,0.325,7.542,Actinidia rufa
1023,droso_1904_replicate_3_after100ns,0.6623,AF-A0A830B5C5-F1-model_v4,0.219,0.759,0.127,8.729,Phtheirospermum japonicum
1024,droso_2446_replicate_2_after100ns,0.3604,AF-A0A7X4KWV0-F1-model_v4,0.111,0.812,0.216,9.514,Acidobacteria bacterium
1025,droso_6449_replicate_2_after100ns,0.5479,AF-A0A1Y6BQK8-F1-model_v4,0.092,0.486,0.525,4.913,Pseudobacteriovorax antillogorgiicola
1026,droso_1398_replicate_1_after100ns,0.1993,AF-A0A2V9WFD1-F1-model_v4,0.186,0.39,0.829,4.976,Acidobacteria bacterium
1027,droso_4763_replicate_3_after100ns,0.608,AF-A0A2B3QFD9-F1-model_v4,0.091,0.956,0.984,4.878,Bacillus thuringiensis
1028,droso_3938_replicate_2_after100ns,0.2805,AF-A0A1A0REG6-F1-model_v4,0.162,0.86,0.12,4.569,Mycolicibacterium peregrinum
1029,droso_5758_replicate_1_after100ns,0.1673,AF-A0A502GAA3-F1-model_v4,0.099,0.989,0.497,6.022,Hymenobacter nivis
1030,droso_3351_replicate_2_after100ns,0.2833,AF-A0A067SIH9-F1-model_v4,0.115,1.0,0.561,8.095,Galerina marginata CBS 339.88
1031,droso_2223_replicate_1_after100ns,0.4517,AF-A0A5B8MFG7-F1-model_v4,0.094,0.617,0.26,8.687,Chloropicon primus
1032,droso_2697_replicate_3_after100ns,0.4311,AF-A0A6N9W0J0-F1-model_v4,0.224,0.926,0.241,7.977,Actinospica acidiphila
1033,droso_1769_replicate_1_after100ns,0.4654,AF-A0A0C2NJ07-F1-model_v4,0.076,0.312,0.381,7.213,Thelohanellus kitauei
1034,droso_1807_replicate_1_after100ns,0.304,AF-A0A4T0CIH2-F1-model_v4,0.158,0.898,0.375,8.034,Aureobasidium pullulans
1035,droso_1446_replicate_3_after100ns,0.8155,AF-A0A060Z1D0-F1-model_v4,0.171,0.604,0.912,0.06407,Oncorhynchus mykiss
1036,droso_3092_replicate_3_after100ns,0.2369,AF-A0A5J4Z4H4-F1-model_v4,0.127,0.821,0.402,3.739,Porphyridium purpureum
1037,droso_294_replicate_3_after100ns,0.1434,AF-A0A3N2PME0-F1-model_v4,0.159,0.673,0.515,8.231,Sodiomyces alkalinus F11
1038,droso_4529_replicate_1_after100ns,0.6006,AF-G4ZUT0-F1-model_v4,0.113,0.893,0.225,9.601,Phytophthora sojae strain P6497
1039,droso_5031_replicate_1_after100ns,0.681,AF-A0A511MDD2-F1-model_v4,0.151,0.344,0.297,2.491,Nocardia ninae NBRC 108245
1040,droso_5336_replicate_1_after100ns,0.04528,AF-A0A7L0LH14-F1-model_v4,0.191,0.771,0.631,4.756,Sylvietta virens
1041,droso_4545_replicate_1_after100ns,0.3867,AF-A0A523B6M4-F1-model_v4,0.113,0.606,0.721,6.378,Hadesarchaea archaeon
1042,droso_5607_replicate_1_after100ns,0.6436,AF-A0A2V1BJ33-F1-model_v4,0.082,0.912,0.222,9.485,Cadophora sp. DSE1049
1043,droso_4761_replicate_3_after100ns,0.2321,AF-A4G991-F1-model_v4,0.138,0.984,0.875,9.342,Herminiimonas arsenicoxydans
1044,droso_3885_replicate_2_after100ns,0.3306,AF-A0A7Y5BVA6-F1-model_v4,0.164,0.771,0.298,5.836,Anaerolineales bacterium
1045,droso_1823_replicate_2_after100ns,0.225,AF-A0A0Z8QUS1-F1-model_v4,0.147,0.904,0.802,2.25,Streptococcus suis
1046,droso_1045_replicate_1_after100ns,0.2569,AF-A0A819W8K5-F1-model_v4,0.116,0.707,0.312,2.464,Adineta steineri
1047,droso_1811_replicate_1_after100ns,0.338,AF-A0A4C1U9Q0-F1-model_v4,0.108,1.0,0.568,7.899,Eumeta japonica
1048,droso_5861_replicate_3_after100ns,0.1804,AF-A0A816LMA4-F1-model_v4,0.141,0.954,0.329,7.746,Rotaria magnacalcarata
1049,droso_5684_replicate_2_after100ns,0.528,AF-A0A109UU99-F1-model_v4,0.096,0.786,0.82,3.924,Rhyzopertha dominica
1050,droso_791_replicate_1_after100ns,0.1247,AF-A0A6L2PX55-F1-model_v4,0.148,0.889,0.541,8.217,Coptotermes formosanus
1051,droso_4780_replicate_3_after100ns,0.9142,AF-A0A3Q7IKK6-F1-model_v4,0.109,0.917,0.249,5.635,Solanum lycopersicum
1052,droso_3223_replicate_3_after100ns,0.1895,AF-A0A7S2A632-F1-model_v4,0.131,0.723,0.565,3.542,Trieres chinensis
1053,droso_3015_replicate_1_after100ns,0.6451,AF-E3GWY3-F1-model_v4,0.147,0.576,0.058,6.464,Methanothermus fervidus DSM 2088
1054,droso_1762_replicate_2_after100ns,0.3156,AF-J0NC52-F1-model_v4,0.111,0.976,0.22,5.478,Clostridium sp. MSTE9
1055,droso_6618_replicate_1_after100ns,0.5097,AF-S7NEN4-F1-model_v4,0.083,0.537,0.245,8.814,Myotis brandtii
1056,droso_680_replicate_1_after100ns,0.3048,AF-A0A2M7FZK2-F1-model_v4,0.145,0.502,0.961,3.527,bacterium (Candidatus Blackallbacteria) CG17_big_fil_post_rev_8_21_14_2_50_48_46
1057,droso_1452_replicate_2_after100ns,0.2165,AF-A0A3B8U4B2-F1-model_v4,0.127,0.731,0.215,2.189,Lachnospiraceae bacterium
1058,droso_1122_replicate_3_after100ns,0.7221,AF-A0A349DIW0-F1-model_v4,0.078,0.712,0.313,9.72,Microscillaceae bacterium
1059,droso_2376_replicate_3_after100ns,0.5057,AF-A0A1D1V6A5-F1-model_v4,0.088,0.562,0.132,7.013,Ramazzottius varieornatus
1060,droso_4203_replicate_2_after100ns,0.6544,AF-A0A6P5FNF2-F1-model_v4,0.159,0.457,0.166,9.535,Ananas comosus
1061,droso_3250_replicate_3_after100ns,0.4067,AF-A0A5B7IJY6-F1-model_v4,0.166,1.0,0.385,6.492,Portunus trituberculatus
1062,droso_1218_replicate_2_after100ns,0.6294,AF-A0A0V1GWA3-F1-model_v4,0.13,0.844,0.754,2.798,Trichinella zimbabwensis
1063,droso_3091_replicate_2_after100ns,0.6151,AF-O25586-F1-model_v4,0.14,0.6,0.55,4.287,Helicobacter pylori 26695
1064,droso_2149_replicate_1_after100ns,0.3293,AF-M6Q5N0-F1-model_v4,0.132,0.918,0.297,8.869,Leptospira weilii str. UI 13098
1065,droso_4261_replicate_1_after100ns,0.226,AF-A0A1B6CDQ0-F1-model_v4,0.147,0.836,0.171,8.527,Clastoptera arizonana
1066,droso_394_replicate_1_after100ns,0.3733,AF-E3CTF6-F1-model_v4,0.173,0.595,0.197,7.183,Streptococcus vestibularis F0396
1067,droso_5873_replicate_2_after100ns,0.6533,AF-A0A5J4P5L7-F1-model_v4,0.116,0.923,0.737,5.244,termite gut metagenome
1068,droso_2061_replicate_3_after100ns,0.2674,AF-A0A6B3F5C9-F1-model_v4,0.174,0.562,0.618,4.629,Streptomyces sp. SID11233
1069,droso_6029_replicate_2_after100ns,0.2371,AF-A0A1V6V281-F1-model_v4,0.092,0.994,0.849,9.989,Penicillium coprophilum
1070,droso_2851_replicate_1_after100ns,0.3635,AF-A0A7H1MYL9-F1-model_v4,0.229,0.234,0.336,1.409,Defluviicoccus vanus
1071,droso_5533_replicate_3_after100ns,0.387,AF-A0A3Q3EM58-F1-model_v4,0.208,0.8,0.237,2.906,Labrus bergylta
1072,droso_4592_replicate_2_after100ns,0.4437,AF-A0A3M1PA71-F1-model_v4,0.139,0.986,0.202,6.705,Bacteroidetes bacterium
1073,droso_2835_replicate_1_after100ns,0.4188,AF-A0A2E7URZ8-F1-model_v4,0.181,0.933,0.262,9.257,Deltaproteobacteria bacterium
1074,droso_2552_replicate_2_after100ns,0.2761,AF-A0A0C4F5V3-F1-model_v4,0.158,0.905,0.258,6.528,Puccinia triticina 1-1 BBBD Race 1
1075,droso_908_replicate_1_after100ns,0.165,AF-A0A2I0IS29-F1-model_v4,0.133,0.387,0.404,9.468,Punica granatum
1076,droso_4841_replicate_3_after100ns,0.7914,AF-A0A2E6LX03-F1-model_v4,0.087,0.767,0.394,7.142,Gammaproteobacteria bacterium
1077,droso_4858_replicate_3_after100ns,0.2829,AF-R7Z3J3-F1-model_v4,0.114,0.821,0.61,2.721,Coniosporium apollinis CBS 100218
1078,droso_5053_replicate_3_after100ns,0.5035,AF-A0A7C4BQP1-F1-model_v4,0.135,0.923,0.598,6.048,bacterium
1079,droso_2623_replicate_3_after100ns,0.2722,AF-A0A835T8P2-F1-model_v4,0.272,0.677,0.075,7.787,Chlamydomonas incerta
1080,droso_5094_replicate_1_after100ns,0.1918,AF-A0A1A9XV25-F1-model_v4,0.161,0.769,0.146,6.616,Glossina fuscipes fuscipes
1081,droso_6462_replicate_3_after100ns,0.3605,AF-A0A420YXN4-F1-model_v4,0.134,0.968,0.43,9.837,Porphyromonas sp.
1082,droso_5053_replicate_2_after100ns,0.466,AF-A2BYF5-F1-model_v4,0.111,1.0,1.0,8.997,Prochlorococcus marinus str. MIT 9515
1083,droso_3266_replicate_2_after100ns,0.7471,AF-A0A351TZT8-F1-model_v4,0.115,0.712,0.444,7.722,Syntrophorhabdus aromaticivorans
1084,droso_2825_replicate_3_after100ns,0.4047,AF-T1J8C0-F1-model_v4,0.176,0.386,0.202,9.93,Strigamia maritima
1085,droso_2321_replicate_3_after100ns,0.5469,AF-A0A662Q663-F1-model_v4,0.142,0.692,0.326,5.22,Thaumarchaeota archaeon
1086,droso_2246_replicate_1_after100ns,0.2816,AF-A0A838IWM7-F1-model_v4,0.171,0.337,0.129,5.275,Trueperaceae bacterium
1087,droso_3297_replicate_3_after100ns,0.3855,AF-A0A1E3QWX7-F1-model_v4,0.148,0.741,0.457,1.347,Babjeviella inositovora NRRL Y-12698
1088,droso_2909_replicate_3_after100ns,0.1678,AF-A0A2A6BPB4-F1-model_v4,0.12,0.798,0.199,6.553,Pristionchus pacificus
1089,droso_874_replicate_1_after100ns,0.412,AF-A0A1S2DHU4-F1-model_v4,0.144,0.562,0.831,2.539,Salinicola sp. MIT1003
1090,droso_1384_replicate_1_after100ns,0.3426,AF-A0A4Q7DKJ1-F1-model_v4,0.18,0.545,0.197,6.515,Candidatus Finniella inopinata
1091,droso_2684_replicate_2_after100ns,0.3378,AF-U9UUT4-F1-model_v4,0.134,0.987,0.922,8.879,Rhizophagus irregularis DAOM 181602=DAOM 197198
1092,droso_2823_replicate_2_after100ns,0.6852,AF-A0A2V2CUY6-F1-model_v4,0.129,0.431,0.274,8.864,Clostridia bacterium
1093,droso_3143_replicate_3_after100ns,0.1781,AF-A0A6I6IXP5-F1-model_v4,0.142,1.0,0.113,4.978,Roseovarius faecimaris
1094,droso_3249_replicate_2_after100ns,0.277,AF-A0A428VLC2-F1-model_v4,0.139,0.915,0.585,7.512,Aeromonas salmonicida
1095,droso_5538_replicate_2_after100ns,0.3152,AF-A0A3Q1GU60-F1-model_v4,0.103,0.895,0.293,7.496,Acanthochromis polyacanthus
1096,droso_2815_replicate_3_after100ns,0.3204,AF-A0A3M0IUZ3-F1-model_v4,0.137,0.41,0.64,2.769,Hirundo rustica rustica
1097,droso_4843_replicate_2_after100ns,0.1421,AF-A0A438GQM0-F1-model_v4,0.222,0.741,0.364,7.543,Vitis vinifera
