,id,AFDB50_highest_Tm,AFDB50_highest_Tm_ID,AFDB50_seqIdent,AFDB50_qcov,AFDB50_tcov,AFDB50_evalue,species
778,rand_123,0.2785,AF-A0A1I7RUK7-F1-model_v4,0.122,0.709,0.303,1.257,Bursaphelenchus xylophilus
779,rand_813,0.3276,AF-A0A4Q9NBA1-F1-model_v4,0.156,0.841,0.873,5.704,Dichomitus squalens
780,rand_891,0.3834,AF-A0A644Z3S9-F1-model_v4,0.101,0.991,0.62,8.42,bioreactor metagenome
781,rand_507,0.251,AF-A0A538AET1-F1-model_v4,0.109,0.993,0.29,9.352,Actinomycetia bacterium
782,rand_1298,0.4994,AF-A0A1D6LSJ4-F1-model_v4,0.096,0.956,0.564,8.768,Zea mays
783,rand_2064,0.5486,AF-A0A0F9YMD8-F1-model_v4,0.169,1.0,0.985,6.738,Nosema ceranae
784,rand_2456,0.7206,AF-A0A3P8KKF4-F1-model_v4,0.083,0.941,0.251,3.744,Schistosoma curassoni
785,rand_1113,0.6437,AF-A0A183BNE8-F1-model_v4,0.103,0.604,0.432,3.407,Globodera pallida
786,rand_943,0.447,AF-A0A550CIL7-F1-model_v4,0.126,0.6,0.636,3.474,Auriculariopsis ampla
787,rand_1646,0.3347,AF-A0A7W5CD77-F1-model_v4,0.125,0.937,0.889,9.376,Paenibacillus endophyticus
788,rand_157,0.1339,AF-A0A6G0SXY4-F1-model_v4,0.101,0.987,0.691,9.041,Aphis glycines
789,rand_1400,0.2744,AF-A0A3P7YUN7-F1-model_v4,0.175,0.977,0.634,7.36,Schistosoma mattheei
790,rand_1419,0.6969,AF-A0A5J9VRS5-F1-model_v4,0.158,0.733,0.189,2.156,Eragrostis curvula
791,rand_2129,0.3688,AF-A0A5C6CAH5-F1-model_v4,0.2,0.921,0.061,9.26,Novipirellula galeiformis
792,rand_1635,0.4037,AF-A0A109EHX2-F1-model_v4,0.139,0.987,0.237,7.294,Burkholderia cenocepacia
793,rand_1218,0.2672,AF-A0A2A2L1R2-F1-model_v4,0.109,0.978,0.287,4.94,Diploscapter pachys
794,rand_2059,0.4795,AF-A0A7S0SDE1-F1-model_v4,0.109,0.985,0.52,6.156,Mantoniella antarctica
795,rand_1262,0.6844,AF-A0A347UF97-F1-model_v4,0.09,0.484,0.463,7.394,Profundibacter amoris
796,rand_1644,0.239,AF-A0A5F8AEJ0-F1-model_v4,0.2,1.0,0.623,9.16,Macaca mulatta
797,rand_1324,0.2567,AF-A0A3M7NFS3-F1-model_v4,0.102,0.978,0.694,4.125,Chaetothyriales sp. CBS 134916
798,rand_1728,0.4401,AF-V4LF80-F1-model_v4,0.131,0.987,0.549,5.56,Thiohalocapsa sp. PB-PSB1
799,rand_284,0.2817,AF-A0A812X381-F1-model_v4,0.159,0.983,0.241,6.107,Symbiodinium sp. CCMP2592
800,rand_1435,0.4328,AF-A0A2N7GDA9-F1-model_v4,0.177,0.686,0.814,7.334,Vibrio sp. 10N.261.55.A7
801,rand_173,0.3751,AF-A9TDR3-F1-model_v4,0.11,0.65,0.401,2.936,Physcomitrium patens
802,rand_1161,0.2234,AF-A0A2T2NA14-F1-model_v4,0.161,0.979,0.263,7.396,Corynespora cassiicola Philippines
803,rand_1260,0.6958,AF-A0A321LQF9-F1-model_v4,0.065,0.505,0.258,3.356,Candidatus Angelobacter sp. Gp1-AA117
804,rand_269,0.2641,AF-A0A811YJ41-F1-model_v4,0.12,0.977,0.591,4.087,Nyctereutes procyonoides
805,rand_892,0.3787,AF-A0A7S2W4E1-F1-model_v4,0.125,0.862,0.872,7.246,labyrinthulid quahog parasite QPX
806,rand_1626,0.4903,AF-A0A7W1VV61-F1-model_v4,0.086,0.81,0.158,5.04,Verrucomicrobia bacterium
807,rand_2060,0.2487,AF-A0A1D6J5U7-F1-model_v4,0.107,1.0,0.561,8.215,Zea mays
808,rand_1453,0.2296,AF-A0A7S3JJX4-F1-model_v4,0.103,0.953,0.373,9.823,Euplotes harpa
809,rand_1063,0.3566,AF-A0A7S0INN3-F1-model_v4,0.152,1.0,0.789,2.513,Calcidiscus leptoporus
810,rand_176,0.155,AF-E9HMQ7-F1-model_v4,0.115,0.944,0.654,7.04,Daphnia pulex
811,rand_1834,0.4784,AF-T1GUH2-F1-model_v4,0.086,0.63,0.719,8.833,Megaselia scalaris
812,rand_629,0.2061,AF-A0A7J0GQR5-F1-model_v4,0.134,0.93,0.937,4.747,Actinidia rufa
813,rand_548,0.5073,AF-A0A5J5ETC2-F1-model_v4,0.153,1.0,0.835,5.027,Sphaerosporella brunnea
814,rand_751,0.1897,AF-A0A0W4ZQD9-F1-model_v4,0.065,0.983,0.707,5.377,Pneumocystis jirovecii RU7
815,rand_422,0.3566,AF-A0A061E0U2-F1-model_v4,0.141,0.893,0.608,4.692,Theobroma cacao
816,rand_973,0.7413,AF-A0A4W3H7H5-F1-model_v4,0.02,0.481,0.114,6.569,Callorhinchus milii
817,rand_2342,0.3774,AF-A0A534NBK2-F1-model_v4,0.183,1.0,0.233,8.289,Deltaproteobacteria bacterium
818,rand_673,0.3992,AF-Q9HNM0-F1-model_v4,0.093,0.952,0.895,2.209,Halobacterium salinarum NRC-1
819,rand_1434,0.1511,AF-A0A444GEQ5-F1-model_v4,0.174,0.965,1.0,3.563,Ensete ventricosum
820,rand_924,0.3063,AF-A0A1F7LYI6-F1-model_v4,0.131,0.841,0.957,2.185,Candidatus Rokubacteria bacterium GWC2_70_16
821,rand_2073,0.325,AF-A0A1G4I2C0-F1-model_v4,0.156,0.985,0.126,7.893,Trypanosoma equiperdum
822,rand_1661,0.319,AF-A0A7J7QEM1-F1-model_v4,0.138,0.808,0.252,9.629,Scenedesmus sp. NREL 46B-D3
823,rand_1197,0.2203,AF-A0A5K0VED9-F1-model_v4,0.172,0.926,0.711,5.663,Nymphaea colorata
824,rand_1922,0.5405,AF-A0A2S8MWG5-F1-model_v4,0.157,0.957,0.688,4.765,Mycobacterium sp. ITM-2016-00317
825,rand_575,0.7461,AF-A0A3D4N5K0-F1-model_v4,0.147,0.256,0.161,7.152,Sphaerochaeta sp.
826,rand_2474,0.4516,AF-A0A368THX7-F1-model_v4,0.14,1.0,0.98,9.937,Methanophagales archaeon
827,rand_1566,0.5258,AF-A0A2P2NYW9-F1-model_v4,0.126,0.817,1.0,8.133,Rhizophora mucronata
828,rand_868,0.3157,AF-A0A084VFZ5-F1-model_v4,0.162,1.0,0.97,7.424,Anopheles sinensis
829,rand_2266,0.3226,AF-A0A0C3NKQ4-F1-model_v4,0.134,0.881,0.536,5.346,Pisolithus tinctorius Marx 270
830,rand_2044,0.3611,AF-A0A3N6FMQ1-F1-model_v4,0.135,0.894,0.431,9.18,Streptomyces sp. ADI96-15
831,rand_722,0.2613,AF-A0A7S3DW73-F1-model_v4,0.163,0.992,0.688,4.818,Amphiprora paludosa
832,rand_1701,0.6826,AF-A0A7C1KJW6-F1-model_v4,0.121,0.532,0.299,2.767,Candidatus Scalindua sp.
833,rand_159,0.5002,AF-A0A0E0AMR7-F1-model_v4,0.134,0.415,0.714,0.232,Oryza glumipatula
834,rand_27,0.09042,AF-A0A5N7AZ73-F1-model_v4,0.124,1.0,0.887,0.0002493,Aspergillus bertholletiae
835,rand_516,0.2016,AF-E9HV81-F1-model_v4,0.094,1.0,0.421,7.58,Daphnia pulex
836,rand_2304,0.5276,AF-A0A7N4PH96-F1-model_v4,0.142,0.982,0.124,6.217,Sarcophilus harrisii
837,rand_505,0.2311,AF-T1IK53-F1-model_v4,0.109,0.979,0.309,1.048,Strigamia maritima
838,rand_939,0.4995,AF-A0A1Q2MD65-F1-model_v4,0.159,0.868,0.145,3.021,Limihaloglobus sulfuriphilus
839,rand_2132,0.391,AF-A0A6F8ZZF1-F1-model_v4,0.122,0.905,0.311,7.47,Coregonus sp. 'balchen'
840,rand_1760,0.6046,AF-A0A4R8LDB7-F1-model_v4,0.145,0.827,0.549,9.271,Rhodanobacter sp. TND4FH1
841,rand_1131,0.2566,AF-A0A1Y2HFK7-F1-model_v4,0.152,0.958,0.837,3.152,Catenaria anguillulae PL171
842,rand_782,0.5506,AF-A0A6B2UAH4-F1-model_v4,0.093,0.774,1.0,9.175,Streptomyces sp. SID13031
843,rand_385,0.2757,AF-A0A146I577-F1-model_v4,0.138,0.961,0.796,4.982,Mycena chlorophos
844,rand_802,0.3268,AF-I1BMW4-F1-model_v4,0.121,0.939,0.549,7.186,Rhizopus delemar RA 99-880
845,rand_1214,0.3462,AF-A0A6S7M3A2-F1-model_v4,0.147,1.0,0.662,8.668,Lactuca saligna
846,rand_458,0.3999,AF-A0A834HU57-F1-model_v4,0.106,0.993,0.411,3.243,Rhynchophorus ferrugineus
847,rand_1201,0.7388,AF-A0A438CPL9-F1-model_v4,0.1,0.43,0.153,2.522,Vitis vinifera
848,rand_224,0.1706,AF-A0A0E9MF07-F1-model_v4,0.138,0.921,0.551,4.164,Sulfuricella sp. T08
849,rand_70,0.2615,AF-A0A2P7ZY85-F1-model_v4,0.144,0.611,0.416,0.4026,Elsinoe australis
850,rand_376,0.2251,AF-B5VMX7-F1-model_v4,0.078,0.981,0.686,5.468,Saccharomyces cerevisiae AWRI1631
851,rand_2454,0.3305,AF-I3TUW4-F1-model_v4,0.294,0.941,0.778,9.793,Tistrella mobilis KA081020-065
852,rand_997,0.4514,AF-I1KQD5-F1-model_v4,0.151,0.961,0.266,3.181,Glycine max
853,rand_1604,0.4314,AF-A0A1Q4FMQ8-F1-model_v4,0.1,0.975,0.71,1.565,Xanthomonadales bacterium 69-70
854,rand_1397,0.4796,AF-A0A7J8HHZ8-F1-model_v4,0.16,0.862,0.356,8.873,Molossus molossus
855,rand_2005,0.5279,AF-A0A834WLV6-F1-model_v4,0.151,0.493,0.154,5.034,Senna tora
856,rand_991,0.2981,AF-X8BC88-F1-model_v4,0.176,0.66,0.581,8.861,Mycobacterium xenopi 4042
857,rand_1044,0.4698,AF-A0A2H2J935-F1-model_v4,0.111,0.79,0.944,1.027,Caenorhabditis japonica
858,rand_352,0.329,AF-A0A699LCK3-F1-model_v4,0.105,0.994,0.45,3.139,Tanacetum cinerariifolium
859,rand_2322,0.4748,AF-A0A1E5T1A0-F1-model_v4,0.142,0.982,0.487,8.678,Roseivirga misakiensis
860,rand_160,0.1218,AF-A0A4Z2JJ17-F1-model_v4,0.144,1.0,0.78,6.807,Liparis tanakae
861,rand_76,0.288,AF-A0A7J6XU50-F1-model_v4,0.13,0.42,0.536,3.389,Trypanosoma cruzi
862,rand_851,0.359,AF-A0A0A7G304-F1-model_v4,0.085,0.811,0.376,9.232,Clostridium baratii str. Sullivan
863,rand_2080,0.2383,AF-A0A248VVJ0-F1-model_v4,0.203,0.846,0.075,5.704,Paraburkholderia aromaticivorans
864,rand_1180,0.8735,AF-A0A6A4JWW5-F1-model_v4,0.089,0.596,0.327,0.08161,Apolygus lucorum
865,rand_955,0.5848,AF-O42822-F1-model_v4,0.061,0.619,0.315,2.894,Candida sp. HN95
866,rand_212,0.26,AF-A0A068YCD4-F1-model_v4,0.115,0.723,0.502,7.075,Echinococcus multilocularis
867,rand_386,0.2006,AF-A0A6I9KIA8-F1-model_v4,0.138,0.942,0.766,5.645,Chrysochloris asiatica
868,rand_615,0.3498,AF-E9HZ09-F1-model_v4,0.104,0.643,0.86,3.512,Daphnia pulex
869,rand_1842,0.2721,AF-A0A368PH86-F1-model_v4,0.194,0.986,0.254,9.763,Setaria italica
870,rand_346,0.1636,AF-A0A2T9XY23-F1-model_v4,0.156,1.0,0.219,7.718,Smittium megazygosporum
871,rand_2090,0.2591,AF-A0A1S3XMM1-F1-model_v4,0.174,0.984,0.538,7.696,Nicotiana tabacum
872,rand_667,0.4507,AF-A0A3B0VZ54-F1-model_v4,0.08,0.798,0.619,2.738,hydrothermal vent metagenome
873,rand_2329,0.2051,AF-A0A3M8DQS7-F1-model_v4,0.218,0.964,0.803,9.971,Brevibacillus fluminis
874,rand_2216,0.2957,AF-A0A0V0YRD9-F1-model_v4,0.203,0.883,0.73,9.871,Trichinella patagoniensis
875,rand_2102,0.6078,AF-A0A453P7D3-F1-model_v4,0.178,1.0,0.175,5.096,Aegilops tauschii subsp. strangulata
876,rand_1156,0.3683,AF-A0A7S0DW40-F1-model_v4,0.158,0.642,0.088,8.354,Hanusia phi
877,rand_1229,0.2469,AF-A0A7S1ZVH8-F1-model_v4,0.181,0.946,0.654,7.135,Trieres chinensis
878,rand_951,0.2958,AF-A0A4Y7KTY3-F1-model_v4,0.118,0.99,0.981,1.311,Papaver somniferum
879,rand_472,0.2346,AF-A0A060YH09-F1-model_v4,0.149,1.0,0.828,6.036,Oncorhynchus mykiss
880,rand_366,0.2326,AF-A0A7J7JXF0-F1-model_v4,0.149,0.981,0.17,8.544,Bugula neritina
881,rand_1563,0.1854,AF-A0A560WA12-F1-model_v4,0.112,0.951,0.41,5.36,Marihabitans asiaticum
882,rand_2045,0.668,AF-Q1KS95-F1-model_v4,0.111,0.955,0.297,7.925,Arabidopsis thaliana
883,rand_1486,0.3342,AF-A0A3D4ZZL7-F1-model_v4,0.13,1.0,0.235,8.105,Armatimonadetes bacterium
884,rand_80,0.1088,AF-A0A2J6TK85-F1-model_v4,0.12,1.0,0.718,6.732,Hyaloscypha bicolor E
885,rand_4,0.0523,AF-A0A6A5DW03-F1-model_v4,0.117,0.962,0.999,3.143,Schistosoma haematobium
886,rand_446,0.4036,AF-L1IKQ7-F1-model_v4,0.143,0.973,0.529,5.884,Guillardia theta CCMP2712
887,rand_1533,0.2239,AF-A0A812RF91-F1-model_v4,0.151,0.94,0.203,9.261,Symbiodinium natans
888,rand_1007,0.2644,AF-A0A1X6MYZ1-F1-model_v4,0.161,0.873,0.477,9.873,Postia placenta MAD-698-R-SB12
889,rand_1256,0.2066,AF-A0A537XNU6-F1-model_v4,0.161,1.0,0.884,5.458,Actinomycetia bacterium
890,rand_1636,0.5557,AF-A0A496NE88-F1-model_v4,0.08,0.633,0.941,8.573,Lachnospiraceae bacterium
891,rand_30,0.06759,AF-A0A3M7M6M6-F1-model_v4,0.143,0.873,0.718,1.047,Pyrenophora seminiperda CCB06
892,rand_115,0.1855,AF-A0A7S4N6B1-F1-model_v4,0.118,1.0,0.366,8.0,Odontella aurita
893,rand_694,0.2228,AF-A0A0C3P9X5-F1-model_v4,0.161,1.0,0.445,5.525,Phlebiopsis gigantea 11061_1 CR5-6
894,rand_1254,0.622,AF-A0A6A5T7V7-F1-model_v4,0.1,0.63,0.577,4.065,Byssothecium circinans
895,rand_1673,0.6092,AF-A0A498MJN3-F1-model_v4,0.147,0.872,0.985,8.813,Labeo rohita
896,rand_1943,0.24,AF-G0U7A5-F1-model_v4,0.134,0.971,0.244,9.778,Trypanosoma vivax Y486
897,rand_1545,0.7352,AF-A0A2N3UQY2-F1-model_v4,0.257,0.427,0.168,6.245,Streptomyces sp. GP55
898,rand_438,0.3535,AF-A0A4Z1IFT5-F1-model_v4,0.086,0.52,0.788,1.135,Botryotinia narcissicola
899,rand_652,0.3171,AF-A0A1Z9L570-F1-model_v4,0.062,1.0,0.824,7.944,Synechococcus sp. TMED187
900,rand_1949,0.335,AF-A0A7E4V3U6-F1-model_v4,0.073,0.986,0.138,4.735,Panagrellus redivivus
901,rand_706,0.6005,AF-A0A131YGC1-F1-model_v4,0.17,0.339,0.471,6.491,Rhipicephalus appendiculatus
902,rand_172,0.2071,AF-A0A834TNF1-F1-model_v4,0.111,0.884,0.639,1.795,Senna tora
903,rand_823,0.2815,AF-A0A1I7V3D8-F1-model_v4,0.118,0.982,0.365,1.347,Caenorhabditis tropicalis
904,rand_179,0.2625,AF-A0A5C3MM27-F1-model_v4,0.077,0.795,0.474,5.451,Heliocybe sulcata
905,rand_2114,0.5481,AF-A0A6L6PB88-F1-model_v4,0.123,1.0,0.808,5.39,Duganella radicis
906,rand_2475,0.4903,AF-A0A816CQW3-F1-model_v4,0.17,0.82,0.714,9.163,Didymodactylos carnosus
907,rand_2164,0.4417,AF-A0A803PUW4-F1-model_v4,0.129,0.839,0.794,6.744,Cannabis sativa
908,rand_1907,0.926,AF-A0A480BPW8-F1-model_v4,0.074,0.771,0.9,5.162,Gammaproteobacteria bacterium
909,rand_1210,0.4695,AF-A0A529WXT9-F1-model_v4,0.106,0.742,0.261,7.587,Mesorhizobium sp.
910,rand_952,0.4916,AF-H1QU76-F1-model_v4,0.172,0.886,0.431,0.6071,Streptomyces coelicoflavus ZG0656
911,rand_145,0.3406,AF-A0A1I7UE12-F1-model_v4,0.082,0.361,0.377,0.3378,Caenorhabditis tropicalis
912,rand_1706,0.1639,AF-A0A225UQZ6-F1-model_v4,0.137,1.0,0.249,4.116,Phytophthora megakarya
913,rand_2095,0.5898,AF-G2IZW4-F1-model_v4,0.133,0.688,0.692,3.242,Pseudogulbenkiania sp. NH8B
914,rand_128,0.1871,AF-A0A813M727-F1-model_v4,0.114,0.849,0.505,4.689,Brachionus calyciflorus
915,rand_360,0.2776,AF-A0A0M3K286-F1-model_v4,0.156,0.975,0.161,0.9868,Anisakis simplex
916,rand_2074,0.5376,AF-W3WLX0-F1-model_v4,0.206,0.831,0.084,2.699,Pestalotiopsis fici W106-1
917,rand_2293,0.2116,AF-A0A524HH90-F1-model_v4,0.196,0.966,0.277,9.06,Gemmatimonadales bacterium
918,rand_746,0.5632,AF-A0A1S9CQM2-F1-model_v4,0.114,0.542,0.619,6.127,Epulopiscium sp. Nele67-Bin004
919,rand_2334,0.4778,AF-A0A7W4QRH9-F1-model_v4,0.16,0.964,0.176,7.433,Rhizobium esperanzae
920,rand_279,0.4605,AF-A0A5B7HYQ4-F1-model_v4,0.102,0.405,0.487,9.193,Portunus trituberculatus
921,rand_2085,0.3846,AF-A0A7Z7NI53-F1-model_v4,0.076,1.0,0.489,7.074,Xanthomonas phaseoli pv. phaseoli
922,rand_2477,0.7114,AF-A0A0B7AB95-F1-model_v4,0.189,0.74,0.698,1.447,Arion vulgaris
923,rand_119,0.1504,AF-A0A2Z6MKE4-F1-model_v4,0.169,0.854,0.991,3.352,Trifolium subterraneum
924,rand_576,0.3372,AF-Q9AW75-F1-model_v4,0.123,0.985,0.161,0.7747,Guillardia theta
925,rand_480,0.2317,AF-F0WX09-F1-model_v4,0.122,0.681,0.821,3.61,Albugo laibachii Nc14
926,rand_206,0.488,AF-A0A4Y2DDA1-F1-model_v4,0.066,0.769,0.992,0.5554,Araneus ventricosus
927,rand_2325,0.6529,AF-A0A6I9NWR5-F1-model_v4,0.061,0.86,0.11,5.833,Notothenia coriiceps
928,rand_235,0.2499,AF-A0A7C3JTF7-F1-model_v4,0.13,0.978,0.343,0.4261,Deltaproteobacteria bacterium
929,rand_1769,0.4696,AF-A0A0S4MIS0-F1-model_v4,0.136,0.986,1.0,3.936,Echinococcus multilocularis
930,rand_1084,0.491,AF-A0A7J7QMX3-F1-model_v4,0.104,0.663,0.613,8.123,Scenedesmus sp. NREL 46B-D3
931,rand_1508,0.388,AF-A0A094GEI3-F1-model_v4,0.16,0.976,0.395,9.944,Pseudogymnoascus sp. VKM F-4517 (FW-2822)
932,rand_1995,0.2834,AF-A0A7S0UKS2-F1-model_v4,0.196,0.97,0.139,2.821,Pseudo-nitzschia delicatissima
933,rand_2135,0.5435,AF-A0A6A6FAC3-F1-model_v4,0.179,1.0,0.227,6.125,Cercospora zeae-maydis SCOH1-5
934,rand_205,0.4792,AF-A0A0L6WGW6-F1-model_v4,0.074,0.908,0.137,2.202,Termitomyces sp. J132
935,rand_263,0.2155,AF-A0A6J2UDW3-F1-model_v4,0.137,1.0,0.573,0.6689,Scaptodrosophila lebanonensis
936,rand_586,0.793,AF-A0A835X1W4-F1-model_v4,0.102,0.371,0.71,3.809,Nitrosopumilales archaeon
937,rand_1897,0.7912,AF-A0A1J5C0D2-F1-model_v4,0.065,0.657,0.434,1.287,Caldisericum sp. CG2_30_36_11
938,rand_1334,0.2348,AF-A0A1V9YMG8-F1-model_v4,0.159,0.989,0.247,4.053,Achlya hypogyna
939,rand_189,0.2731,AF-A0A818V8R1-F1-model_v4,0.088,0.754,0.38,0.2764,Rotaria sp. Silwood1
940,rand_1417,0.518,AF-A0A7X3HQY7-F1-model_v4,0.158,0.953,0.882,4.818,Cupriavidus sp. SW-Y-13
941,rand_1945,0.3182,AF-A0A1V9Y3D0-F1-model_v4,0.171,1.0,0.068,5.646,Tropilaelaps mercedesae
942,rand_571,0.6416,AF-A0A0S9R6J0-F1-model_v4,0.105,0.624,1.0,9.328,Methylobacterium sp. Leaf113
943,rand_2066,0.2103,AF-A0A3D4XQG8-F1-model_v4,0.215,0.985,0.318,7.922,Methylococcaceae bacterium
944,rand_406,0.1499,AF-A0A2C9M041-F1-model_v4,0.093,1.0,0.793,2.655,Biomphalaria glabrata
945,rand_1670,0.3296,AF-A0A843TLL4-F1-model_v4,0.141,1.0,0.418,5.788,Colocasia esculenta
946,rand_610,0.25,AF-A0A2T2P3J2-F1-model_v4,0.177,1.0,0.169,5.868,Corynespora cassiicola Philippines
947,rand_603,0.6869,AF-A0A1Q9P4G4-F1-model_v4,0.1,0.382,0.685,7.976,Candidatus Heimdallarchaeota archaeon LC_2
948,rand_2312,0.2431,AF-A0A498MG80-F1-model_v4,0.175,1.0,0.792,5.196,Labeo rohita
949,rand_954,0.3195,AF-A0A6P5JJU7-F1-model_v4,0.163,0.971,0.253,6.555,Phascolarctos cinereus
950,rand_93,0.2155,AF-A0A3L6TGH0-F1-model_v4,0.14,0.532,0.772,5.395,Panicum miliaceum
951,rand_715,0.374,AF-A0A7I7VFG7-F1-model_v4,0.13,0.767,0.812,4.657,Mycolicibacterium fallax
952,rand_998,0.2258,AF-A0A7Z9P2K9-F1-model_v4,0.157,0.922,0.708,7.188,Phycisphaerales bacterium
953,rand_1683,0.3063,AF-A0A699H581-F1-model_v4,0.112,0.987,0.206,8.848,Tanacetum cinerariifolium
954,rand_771,0.28,AF-A0A2V8MXU9-F1-model_v4,0.118,1.0,0.766,6.399,Acidobacteria bacterium
955,rand_452,0.3892,AF-T1EVA5-F1-model_v4,0.161,0.912,0.949,0.6296,Helobdella robusta
956,rand_2053,0.6178,AF-A0A524QEW2-F1-model_v4,0.127,0.803,0.671,9.776,Methanothrix sp.
957,rand_1370,0.687,AF-A0A7W1FDW8-F1-model_v4,0.142,1.0,0.378,8.421,Acidobacteria bacterium
958,rand_2104,0.3207,AF-A0A450SHR5-F1-model_v4,0.18,0.781,0.201,5.792,Candidatus Kentron sp. FM
959,rand_1182,0.6847,AF-A0A540LDK5-F1-model_v4,0.111,0.66,0.553,4.9,Malus baccata
960,rand_544,0.291,AF-A0A0C9VKI7-F1-model_v4,0.112,0.676,0.821,7.21,Sphaerobolus stellatus SS14
961,rand_769,0.2648,AF-A0A2B7Y0T5-F1-model_v4,0.109,0.474,0.288,2.3,Polytolypa hystricis UAMH7299
962,rand_1865,0.411,AF-A0A3R9R4A4-F1-model_v4,0.196,0.903,0.647,7.141,Candidatus Methanodesulfokores washburnensis
963,rand_981,0.5107,AF-A0A1X2HVS4-F1-model_v4,0.142,0.702,0.894,5.028,Syncephalastrum racemosum
964,rand_1368,0.3262,AF-A0A2T1DJJ5-F1-model_v4,0.141,0.898,0.208,6.552,Phormidesmis priestleyi ULC007
965,rand_506,0.5573,AF-A0A7S0CGD6-F1-model_v4,0.096,0.369,0.112,3.528,Proboscia inermis
966,rand_267,0.2614,AF-A0A7S4F4A9-F1-model_v4,0.137,0.91,0.257,4.008,Chrysotila carterae
967,rand_2282,0.4798,AF-A0A6J4IY89-F1-model_v4,0.178,0.966,0.152,7.379,uncultured Acidimicrobiales bacterium
968,rand_482,0.2424,AF-A0A6H5JRH7-F1-model_v4,0.139,0.826,0.278,4.58,Ectocarpus sp. CCAP 1310/34
969,rand_1603,0.4636,AF-A0A6S7P2N4-F1-model_v4,0.157,0.913,0.296,8.94,Lactuca saligna
970,rand_181,0.1955,AF-A0A1Y2CK60-F1-model_v4,0.181,0.553,0.221,3.417,Rhizoclosmatium globosum
971,rand_1237,0.5721,AF-A0A4P9EFS9-F1-model_v4,0.109,0.685,0.467,6.548,Blautia sp. SC05B48
972,rand_764,0.454,AF-A0A4P9WN13-F1-model_v4,0.092,0.991,0.118,6.38,Blyttiomyces helicus
973,rand_161,0.1847,AF-D2VX67-F1-model_v4,0.097,0.829,0.153,1.328,Naegleria gruberi
974,rand_2193,0.4901,AF-A0A1G3ZLF9-F1-model_v4,0.142,0.902,0.163,4.232,Verrucomicrobia bacterium RIFCSPHIGHO2_12_FULL_41_10
975,rand_1826,0.5454,AF-A0A834I6E9-F1-model_v4,0.121,1.0,0.147,5.007,Rhynchophorus ferrugineus
976,rand_1025,0.281,AF-A0A7S4IH15-F1-model_v4,0.163,1.0,0.216,7.0,Vannella robusta
977,rand_1839,0.2922,AF-A0A1U8NIF2-F1-model_v4,0.121,1.0,0.269,9.891,Gossypium hirsutum
978,rand_1558,0.4937,AF-A0A3D1KAT0-F1-model_v4,0.06,0.805,0.904,5.213,Lentisphaeria bacterium
979,rand_1472,0.543,AF-A0A1F9EAV7-F1-model_v4,0.115,0.619,0.071,6.714,Deltaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_38_15
980,rand_125,0.1324,AF-A0A7R7ZPC8-F1-model_v4,0.114,0.871,0.751,7.368,Aspergillus chevalieri
981,rand_2155,0.3075,AF-A0A2R7WVD0-F1-model_v4,0.222,0.871,0.381,3.412,Oncopeltus fasciatus
982,rand_1470,0.6662,AF-A0A6J3M1F5-F1-model_v4,0.145,0.536,0.27,1.885,Dissoconium aciculare CBS 342.82
983,rand_531,0.4304,AF-A0A5J4PYX8-F1-model_v4,0.112,0.774,0.781,0.1412,Streblomastix strix
984,rand_401,0.2625,AF-A0A1E7IA45-F1-model_v4,0.117,0.961,0.22,8.956,Desulfovibrio sp. S3730MH75
985,rand_1612,0.2357,AF-A0A2S8G0G9-F1-model_v4,0.162,1.0,0.157,8.583,Blastopirellula marina
986,rand_1340,0.3777,AF-A0A699ZRT7-F1-model_v4,0.137,0.966,0.099,4.771,Haematococcus lacustris
987,rand_1072,0.4245,AF-A0A1U9QLN0-F1-model_v4,0.159,0.898,0.876,9.813,Streptomyces niveus
988,rand_526,0.1752,AF-A0A7S6B3H1-F1-model_v4,0.133,1.0,0.544,5.744,Pneumocystis sp. 'macacae'
989,rand_1522,0.2633,AF-A0A7S2RLA5-F1-model_v4,0.153,0.928,0.538,7.38,Rhizochromulina marina
990,rand_1097,0.3372,AF-A0A426FNM7-F1-model_v4,0.122,0.897,0.264,9.029,Lautropia dentalis
991,rand_519,0.3088,AF-A0A7S4RPY0-F1-model_v4,0.132,0.928,0.759,3.28,Alexandrium monilatum
992,rand_313,0.3704,AF-A0A085NDJ7-F1-model_v4,0.112,0.723,0.714,5.197,Trichuris suis
993,rand_854,0.6752,AF-R0KRK4-F1-model_v4,0.137,0.9,0.551,1.168,Nosema bombycis CQ1
994,rand_437,0.4331,AF-A0A239WKN2-F1-model_v4,0.147,0.77,0.762,3.893,Chryseobacterium taklimakanense
995,rand_855,0.2747,AF-A0A259UV82-F1-model_v4,0.153,0.945,0.42,8.215,Sporomusa silvacetica DSM 10669
996,rand_1515,0.3251,AF-U2EM73-F1-model_v4,0.125,0.699,0.113,4.905,Salinisphaera shabanensis E1L3A
997,rand_935,0.2229,AF-A0A0G4GPD9-F1-model_v4,0.125,0.868,0.725,6.456,Vitrella brassicaformis CCMP3155
998,rand_522,0.2282,AF-A0A7J7QTP8-F1-model_v4,0.174,0.92,0.992,6.802,Myotis myotis
999,rand_2469,0.4274,AF-A0A7W6M2N3-F1-model_v4,0.122,0.98,0.593,9.138,Sulfitobacter sp. N5S
